Order,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,x1stFlrSF,x2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,x3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
39,528120060,3.044522437723423,RL,4.430816798843313,9.226213721132472,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,6.111467339502679,Ex,TA,PConc,Ex,TA,Av,GLQ,7.4067107301776405,Unf,0.0,5.652489180268651,7.565793282428515,GasA,Ex,Y,SBrkr,7.57095858316901,0.0,0.0,7.57095858316901,1,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2010,Fin,3,606,TA,TA,Y,5.1298987149230735,4.564348191467836,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2010,New,Partial,395192
40,528120090,3.044522437723423,RL,4.553876891600541,9.46374151045109,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,5.54907608489522,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.3427791893318455,7.3427791893318455,GasA,Ex,Y,SBrkr,7.3427791893318455,0.0,0.0,7.3427791893318455,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2009,RFn,3,868,TA,TA,Y,0.0,3.58351893845611,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2010,New,Partial,290941
41,528120100,3.044522437723423,RL,4.564348191467836,9.407796816354407,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.424950017481403,Gd,TA,PConc,Gd,TA,Mn,BLQ,7.091742115095153,Unf,0.0,5.831882477283517,7.340835554123275,GasA,Ex,Y,SBrkr,7.340835554123275,0.0,0.0,7.340835554123275,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005,RFn,2,532,TA,TA,Y,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2010,New,Partial,220000
42,528120120,3.044522437723423,RL,4.51085950651685,9.351926736038054,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.423246963533519,Gd,TA,PConc,Ex,TA,No,GLQ,4.709530201312334,Unf,0.0,7.370860166536716,7.4377951216719325,GasA,Ex,Y,SBrkr,7.4377951216719325,0.0,0.0,7.4377951216719325,0,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2005,Fin,3,730,TA,TA,Y,5.262690188904886,4.31748811353631,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2010,WD ,Normal,275000
43,528138020,3.044522437723423,RL,4.382026634673881,9.555559953069064,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,5.484796933490655,Gd,TA,PConc,Ex,TA,No,GLQ,3.367295829986474,Unf,0.0,7.492760300922379,7.508238774678663,GasA,Ex,Y,SBrkr,7.508238774678663,0.0,0.0,7.508238774678663,0,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2005,RFn,3,678,TA,TA,Y,0.0,4.787491742782046,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,2,2010,WD ,Normal,259000
44,528138060,3.044522437723423,RL,4.2626798770413155,9.227394126542011,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.1298987149230735,Gd,TA,PConc,Gd,TA,No,GLQ,1.0986122886681098,Unf,0.0,7.323830566202317,7.325148957955575,GasA,Ex,Y,SBrkr,7.336936913707618,0.0,0.0,7.336936913707618,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2004,RFn,2,532,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3,2010,WD ,Normal,214000
45,528150070,3.044522437723423,RL,4.61512051684126,9.466531777336593,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,6.634633357861686,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.691200097522863,Unf,0.0,4.962844630259907,7.754052639035757,GasA,Ex,Y,SBrkr,7.768533300926033,0.0,0.0,7.768533300926033,1,0,2,1,2,1,Ex,11,Typ,2,Gd,Attchd,2009,Fin,3,820,TA,TA,Y,0.0,4.219507705176107,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3,2010,New,Partial,611657
46,528175010,4.795790545596741,RL,3.8066624897703196,8.759668671029939,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,4.859812404361672,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.598509028614515,Unf,0.0,6.439350371100098,7.214504414151143,GasA,Ex,Y,SBrkr,7.214504414151143,0.0,0.0,7.214504414151143,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010,RFn,2,484,TA,TA,Y,5.262690188904886,3.58351893845611,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2010,New,Partial,224000
47,528176010,3.044522437723423,RL,4.709530201312334,9.568084743872936,Pave,NA,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.999422467507961,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.2254814727822945,Unf,0.0,7.295735072749282,7.954021087278037,GasA,Ex,Y,SBrkr,7.89989532313973,0.0,0.0,7.89989532313973,1,0,2,1,3,1,Ex,10,Typ,2,Gd,Attchd,2003,Fin,3,958,TA,TA,Y,5.3981627015177525,5.017279836814924,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2010,WD ,Normal,500000
48,528176070,4.110873864173311,RL,4.663439094112067,9.521568058002977,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.4510384535657,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.361302477572996,Unf,0.0,6.9975959829819265,7.421775793644647,GasA,Ex,Y,SBrkr,7.431299675155903,6.335054251498059,0.0,7.719129840906732,1,0,2,1,3,1,Gd,7,Typ,1,Ex,Attchd,2002,Fin,3,756,TA,TA,Y,5.476463551931511,4.875197323201151,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2010,WD ,Normal,320000
49,528180070,4.795790545596741,RL,4.127134385045092,8.943636705909594,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,6.023447592961033,Ex,TA,PConc,Ex,TA,No,GLQ,6.124683390894205,Unf,0.0,7.167809184316444,7.469083884921234,GasA,Ex,Y,SBrkr,7.469083884921234,0.0,0.0,7.469083884921234,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005,RFn,2,576,TA,TA,Y,5.2832037287379885,4.418840607796598,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,2,2010,WD ,Normal,319900
50,528181050,4.795790545596741,RL,3.7376696182833684,8.872487182278038,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.187385805840755,Gd,TA,PConc,Gd,TA,Mn,GLQ,3.2188758248682006,Unf,0.0,7.205635176410364,7.223295679562314,GasA,Ex,Y,SBrkr,7.223295679562314,0.0,0.0,7.223295679562314,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006,RFn,2,484,TA,TA,Y,4.795790545596741,3.912023005428146,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2010,WD ,Normal,205000
51,528188120,5.081404364984463,RL,3.6109179126442243,7.874358824729881,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,4.672828834461906,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.639875833826536,6.639875833826536,GasA,Ex,Y,SBrkr,6.639875833826536,6.760414691083428,0.0,7.394493107219038,0,0,2,1,2,1,Gd,6,Typ,0,NA,BuiltIn,2003,RFn,2,474,TA,TA,Y,0.0,3.332204510175204,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2010,WD ,Normal,175500
52,528218150,3.044522437723423,RL,4.61512051684126,9.825255704266555,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.1891677384203225,7.1891677384203225,GasA,Ex,Y,SBrkr,7.1891677384203225,0.0,0.0,7.1891677384203225,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2005,Fin,2,430,TA,TA,Y,3.6109179126442243,3.1780538303479458,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1,2010,WD ,Normal,199500
53,528228285,4.795790545596741,RL,3.784189633918261,8.07215530818825,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.70805020110221,Gd,TA,PConc,Gd,TA,Av,GLQ,2.833213344056216,Unf,0.0,7.029972911706386,7.044032897274685,GasA,Ex,Y,SBrkr,7.044032897274685,0.0,0.0,7.044032897274685,0,0,2,0,2,1,Gd,6,Typ,0,NA,Attchd,2006,Fin,2,437,TA,TA,Y,4.61512051684126,4.762173934797756,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1,2010,WD ,Normal,160000
54,528228440,4.795790545596741,RL,3.784189633918261,8.065579427282092,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.833213344056216,Gd,TA,PConc,Gd,TA,No,GLQ,3.2188758248682006,Unf,0.0,7.117205503164344,7.136483208590247,GasA,Ex,Y,SBrkr,7.146772179452637,0.0,0.0,7.146772179452637,0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004,Fin,2,430,TA,TA,Y,4.990432586778736,3.044522437723423,0.0,0.0,4.976733742420574,0.0,NA,NA,NA,0.0,4,2010,WD ,Normal,192000
55,528231020,4.394449154672439,RL,4.219507705176107,9.495594499353297,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.7899601708972535,Unf,0.0,4.07753744390572,5.953243334287785,GasA,Ex,Y,SBrkr,6.61338421837956,6.447305862541213,0.0,7.226209010100671,1,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004,Fin,2,400,TA,TA,Y,4.61512051684126,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2010,WD ,Normal,184500
56,528240070,4.110873864173311,RL,4.174387269895637,8.968523555396352,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.439350371100098,Unf,0.0,5.4638318050256105,6.7580945044277305,GasA,Ex,Y,SBrkr,6.7580945044277305,7.00397413672268,0.0,7.581209826196346,1,0,2,1,4,1,Gd,8,Typ,2,TA,BuiltIn,2002,Fin,2,440,TA,TA,Y,5.666426688112432,3.8918202981106265,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2010,WD ,Normal,216500
57,528240130,4.110873864173311,RL,4.1588830833596715,9.056956065076825,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.742880635791903,6.742880635791903,GasA,Ex,Y,SBrkr,6.742880635791903,6.787844982309579,0.0,7.458186157340487,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004,Fin,2,433,TA,TA,Y,4.976733742420574,3.8918202981106265,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2010,WD ,Normal,185088
58,528250100,4.394449154672439,RL,4.1588830833596715,8.955577146281511,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,5.5254529391317835,Unf,0.0,4.90527477843843,5.953243334287785,GasA,Ex,Y,SBrkr,6.652863029353347,6.48768401848461,0.0,7.266128779556451,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,2000,Fin,2,400,TA,TA,Y,5.198497031265826,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2010,WD ,Normal,180000
59,528292020,4.110873864173311,RL,4.2626798770413155,9.159678457173955,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.198497031265826,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.785587645007929,6.785587645007929,GasA,Ex,Y,SBrkr,6.785587645007929,7.049254841255837,0.0,7.618742377670413,0,0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2001,Fin,2,434,TA,TA,Y,4.976733742420574,3.8918202981106265,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2010,WD ,Normal,222500
60,528328100,4.110873864173311,RL,4.6913478822291435,9.6006918422743,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.111987788356544,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.2399325913204695,7.2399325913204695,GasA,Ex,Y,SBrkr,7.260522598089852,7.071573364211532,0.0,7.8632667240095735,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999,Fin,3,779,TA,TA,Y,6.505784060128229,3.4339872044851463,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2010,WD ,Normal,333168
61,528344070,4.110873864173311,RL,4.110873864173311,9.76617760157152,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.74493212836325,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,7.396335293800808,7.396335293800808,GasA,Ex,Y,SBrkr,7.406103381237015,6.7226297948554485,0.0,7.814399633804487,0,0,2,1,4,1,Gd,7,Typ,1,TA,Attchd,1998,Fin,3,962,TA,TA,Y,3.1780538303479458,5.153291594497779,0.0,0.0,5.54907608489522,0.0,NA,NA,NA,0.0,1,2010,WD ,Normal,355000
62,528358010,3.044522437723423,RL,4.0943445622221,9.268043082104471,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.82600010738045,Gd,TA,PConc,Gd,TA,No,GLQ,6.824373670043086,Unf,0.0,6.687108607866515,7.450660796211539,GasA,Ex,Y,SBrkr,7.450660796211539,0.0,0.0,7.450660796211539,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1996,Fin,2,527,TA,TA,Y,5.484796933490655,4.04305126783455,5.043425116919247,0.0,0.0,0.0,NA,NA,NA,0.0,3,2010,WD ,Normal,260400
63,528363130,4.110873864173311,RL,4.59511985013459,9.413852481341165,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.8944028342648505,Gd,TA,PConc,Ex,TA,Av,GLQ,6.940222469119639,Unf,0.0,6.068425588244111,7.288927694521257,GasA,Ex,Y,SBrkr,7.313886831633462,7.023758954738443,0.0,7.872073979866873,1,0,2,1,3,1,Gd,9,Typ,2,TA,Attchd,1994,RFn,2,712,TA,TA,Y,5.231108616854587,3.4965075614664802,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2010,WD ,Normal,325000
64,528382020,4.110873864173311,RL,4.532599493153256,9.372884301161463,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.855071922202427,Gd,TA,PConc,Gd,TA,No,GLQ,6.263398262591624,Unf,0.0,6.444131256700441,7.050122520269059,GasA,Ex,Y,SBrkr,7.060476365999801,7.009408932708637,0.0,7.7279755421055585,0,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1999,Fin,3,671,TA,TA,Y,4.890349128221754,4.060443010546419,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2010,WD ,Normal,290000
65,528382030,4.110873864173311,RL,4.07753744390572,9.727406483331627,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.4339872044851463,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.086737934510577,7.086737934510577,GasA,Gd,Y,SBrkr,7.086737934510577,6.4692503167957724,0.0,7.517520850603031,0,0,2,1,4,1,TA,7,Typ,0,NA,Attchd,1998,Fin,2,486,TA,TA,Y,0.0,4.406719247264253,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2010,WD ,Normal,221000
66,528386040,3.9318256327243257,RL,4.04305126783455,9.597030324758013,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.363028103540465,Gd,TA,PConc,Gd,TA,Av,GLQ,6.705639094860003,Unf,0.0,7.1049654482698426,7.617759576608505,GasA,Ex,Y,SBrkr,7.627544390488503,7.078341579557671,0.0,8.08301991917133,1,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996,Fin,3,666,TA,TA,Y,5.648974238161206,4.465908118654584,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3,2010,WD ,Normal,410000
67,528445060,3.044522437723423,RL,4.30406509320417,9.10364563330522,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.424950017481403,Gd,TA,PConc,Gd,TA,NA,Unf,0.0,Unf,0.0,7.3752557780097545,7.3752557780097545,GasA,Ex,Y,SBrkr,7.3752557780097545,0.0,0.0,7.3752557780097545,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,RFn,3,880,TA,TA,Y,4.976733742420574,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2010,WD ,Normal,221500
68,528456160,3.044522437723423,FV,4.532599493153256,9.128696382935672,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.105786129481271,7.105786129481271,GasA,Ex,Y,SBrkr,7.105786129481271,0.0,0.0,7.105786129481271,0,0,2,0,2,1,Gd,4,Typ,0,NA,Attchd,2009,RFn,2,676,TA,TA,Y,0.0,4.919980925828125,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2010,New,Partial,204500
69,528458070,4.110873864173311,FV,4.290459441148391,9.0642735958414,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,3.2188758248682006,Unf,0.0,6.597145701886651,6.6293632534374485,GasA,Ex,Y,SBrkr,6.639875833826536,6.664409020350408,0.0,7.344719054149673,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2009,Unf,2,614,TA,TA,Y,5.135798437050262,3.828641396489095,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2010,Con,Normal,215200
70,528458110,3.044522437723423,FV,4.330733340286331,9.105090961257085,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,3.6109179126442243,Gd,TA,PConc,Gd,TA,Av,GLQ,6.983789965258135,Unf,0.0,6.192362489474872,7.356918242356021,GasA,Ex,Y,SBrkr,7.356918242356021,0.0,0.0,7.356918242356021,1,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2008,RFn,2,750,TA,TA,Y,4.976733742420574,5.1298987149230735,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2010,WD ,Normal,262500
71,528477080,4.110873864173311,FV,4.61512051684126,9.437714959818209,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.407171771460119,Unf,0.0,6.646390514847729,6.899723107284872,GasA,Ex,Y,SBrkr,6.899723107284872,6.863803391452954,0.0,7.5745584842024805,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004,RFn,2,678,TA,TA,Y,0.0,4.919980925828125,0.0,0.0,0.0,0.0,NA,GdWo,NA,0.0,5,2010,WD ,Normal,254900
72,528480090,3.044522437723423,FV,4.442651256490317,9.25349564229011,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,7.254884810077338,Unf,0.0,4.007333185232471,7.292337176173877,GasA,Ex,Y,SBrkr,7.292337176173877,0.0,0.0,7.292337176173877,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,Fin,2,528,TA,TA,Y,0.0,4.634728988229636,0.0,0.0,5.37989735354046,0.0,NA,NA,NA,0.0,5,2010,WD ,Normal,271500
73,531367050,4.110873864173311,RL,4.343805421853684,9.224539091375995,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.48768401848461,Unf,0.0,5.707110264748875,6.863803391452954,GasA,Ex,Y,SBrkr,6.863803391452954,7.029087564149662,0.0,7.642524134232902,1,0,2,1,4,1,Gd,8,Typ,0,NA,BuiltIn,2004,RFn,2,618,TA,TA,Y,0.0,3.828641396489095,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1,2010,WD ,Normal,233000
74,531369060,4.110873864173311,RL,4.2626798770413155,9.386056829718001,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.812184355372417,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,6.723832440821209,6.723832440821209,GasA,Ex,Y,SBrkr,6.723832440821209,6.720220155135295,0.0,7.414572881350589,0,0,2,1,3,1,Gd,8,Typ,0,NA,Attchd,2004,RFn,2,484,TA,TA,Y,4.976733742420574,4.23410650459726,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2010,WD ,Normal,181000
75,531380080,4.110873864173311,RL,4.23410650459726,9.091669442258505,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.54534966033442,Unf,0.0,5.537334267018537,6.855408798609928,GasA,Ex,Y,SBrkr,7.109062135687172,6.790097235513905,0.0,7.65491704784832,1,0,2,1,3,1,Gd,8,Typ,2,Fa,Attchd,1994,RFn,2,463,TA,TA,Y,0.0,4.875197323201151,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2010,WD ,Normal,205000
76,531451110,4.795790545596741,RL,3.9318256327243257,8.98882050177807,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,6.298949246855942,BLQ,4.787491742782046,5.568344503761097,6.828712071641684,GasA,TA,Y,SBrkr,6.828712071641684,0.0,0.0,6.828712071641684,0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1980,RFn,1,264,TA,TA,Y,4.394449154672439,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2010,WD ,Normal,143000
77,531451280,4.110873864173311,RL,4.2626798770413155,9.325364048544964,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.962243464266207,6.962243464266207,GasA,Ex,Y,SBrkr,6.962243464266207,6.673297967767654,0.0,7.520776415062797,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992,RFn,2,462,TA,TA,Y,6.455198563340122,4.653960350157523,0.0,0.0,0.0,0.0,NA,GdPrv,Shed,5.993961427306569,5,2010,WD ,Normal,189000
